tourney_name,latitude,longitude
"Toulouse-Balma, France",43.6085352,1.4922596
"Traralgon, Australia",-38.1946636,146.5381646
"Trelew, Argentina",-43.2531242,-65.3094407
"Trento, Italy",46.1029536,11.1297425
"Trier, Germany",49.7596208,6.6441878
"Trimbach, Switzerland",47.3631152,7.9023314
"Trnava, Slovakia",48.374218,17.5809299
"Trois-Rivières, Canada",46.3432325,-72.5428485
"Troisdorf, Germany",50.8153071,7.1593271
"Trujillo, Peru",-8.1116778,-79.0287742
"Tsaghkadzor, Armenia",40.5153508,44.672146
"Tsukuba, Japan",36.0833265,140.077279
"Tucuman, Argentina",-27.0448424,-65.3657954
"Tulsa OK, United States",36.1491852,-95.8621694
"Tulsa, United States",36.1563122,-95.9927516
"Turku, Finland",60.4515932,22.2669991
"Ueberlingen, Germany",47.7664456,9.1605106
"Umag, Croatia",45.4323587,13.5224098
"Uriage, France",45.1507233,5.8383075
"Uslar, Germany",51.658901,9.6347785
"Ust-Kamenogorsk, Kazakhstan",49.9484438,82.6274791
"Vaasa, Finland",63.0957722,21.6159187
"Vale do Lobo, Portugal",40.6047799,-8.2416254
"Valencia, Spain",39.4697065,-0.3763353
"Valldoreix, Spain",41.4574698,2.0476516
"Varnamo, Sweden",57.184902,14.0410977
"Vaxjo, Sweden",56.8787183,14.8094385
"Veigy-Foncenex, France",46.2695471,6.2567358
"Vejle, Denmark",55.707931,9.5329419
"Vero Beach FL, United States",27.6391177,-80.3979825
"Vic, Spain",41.9302021,2.2545943
"Vienna, Austria",48.2083537,16.3725042
"Vigo, Spain",42.1986395,-8.727956
"Vila Real de Santo Antonio, Portugal",37.1946052,-7.4155628
"Vila Real de Santo António, Portugal",37.1946052,-7.4155628
"Villa Maria, Argentina",-32.4106245,-63.2435809
"Villach, Austria",46.6167284,13.8500268
"Villahermosa, Mexico",17.9884657,-92.9366326
"Villavicencio, Colombia",4.1114595,-73.4967836
"Villena, Spain",38.6360967,-0.8659745
"Villeneuve-Loubet, France",43.6579947,7.1217592
"Villers-les-Nancy, France",48.6731344,6.1536378
"Villers-lès-Nancy, France",48.6731344,6.1536378
"Vilnius, Lithuania",54.6870458,25.2829111
"Vrhnika, Slovenia",45.9475554,14.2875904
"Värnamo, Sweden",57.184902,14.0410977
"Warmbad Villach, Austria",46.5887498,13.8287113
"Wellington, New Zealand",-41.2887953,174.7772114
"Wels, Austria",48.1565472,14.0243752
"Wesley Chapel FL, United States",28.1866014,-82.366121
"Weston FL, United States",33.5363407,-79.0416178
"Wetzlar, Germany",50.570561,8.531245
"Wichita KS, United States",37.6919295,-97.3375557
"Wichita, United States",37.6922361,-97.3375448
"Winston-Salem NC, United States",36.0962368,-80.2460992
"Wodonga, Australia",-36.1205539,146.8880837
"Wroclaw, Poland",51.1089776,17.0326689
"Wuning, China",29.2777525,115.0476181
"Xalapa, Mexico",19.5408338,-96.9146374
"Xativa, Spain",38.988085,-0.5200428
"Yanagawa City, Japan",33.1170145,130.3811412
"Yanagawa, Japan",33.1630969,130.4058091
"Yerba Buena, Argentina",-26.8121581,-65.2981714
"Yinchuan, China",38.4871699,106.2266569
"Ystad, Sweden",55.4295203,13.8201171
"Zagreb, Croatia",45.8130967,15.9772795
"Zapopan, Mexico",20.7211203,-103.3913671
"Zaragoza, Spain",41.6915847,-0.9101268
"Zlatibor, Serbia",43.6742413,19.6124633
"Al Zahra, Kuwait",29.2713891,48.0041915
"Brazzaville, Republic of the Congo",-4.2694407,15.2712256
"Gaborone, Botswana",-24.6581357,25.9088474
"Kampala, Uganda",0.3177137,32.5813539
"Kish Island, Iran",26.5350665,53.9719803
"Luanda, Angola",-8.8272699,13.2439512
"Malta, Malta",35.9022113,14.4137381
"Manama, Bahrain",26.2235041,50.5822436
"Phan Thiet, Vietnam",10.9028645,108.0632846
"Santa Tecla, El Salvador",13.673752,-89.2885987
"Tacarigua, Trinidad and Tobago",10.6437356,-61.361173
"Tehran, Iran",35.6892523,51.3896004
"Zahra, Kuwait",29.2755879,47.9997683
"Addis Ababa, Ethiopia",9.0358119,38.7524315
"Doha, Qatar",25.3108807,51.5081812
"Harmon, Guam",13.5067837,144.8100254
"Ipoh Perak, Malaysia",4.5570781,101.1154345
"Kigali, Rwanda",-1.9534357,30.1140089
"Kingston, Jamaica",17.9712148,-76.7928128
"Kuala Lumpur, Malaysia",3.1516964,101.6942371
"Kuching, Malaysia",1.5597561,110.345397
"Maputo, Mozambique",-25.966213,32.56745
"San Jose, Costa Rica",9.9327707,-84.0796144
"Singapore, Singapore",1.2899175,103.8519072
"Qiandaohu, China",29.7377193,119.1868632
"Sharm el-Sheikh, Egypt",27.8644422,34.295447
Abidjan 1,5.3426199,-3.9223814
Abidjan 2,5.3193449,-4.0174779
Aix En Provence,43.5298424,5.4474738
Aix-en-Provence,43.5298424,5.4474738
Alicante,38.3436365,-0.4881708
Amersfoort,52.1637703,5.4088845
Antofagasta,-23.6463741,-70.3980033
Augsburg,48.3690341,10.8979522
Barletta,41.3214976,16.2868696
Barranquilla,10.9938599,-74.7926118
Baton Rouge,30.4494155,-91.1869659
Bengaluru 2,12.9767936,77.590082
Bengaluru 3,12.9767936,77.590082
Biel-Bienne,47.1402077,7.2439029
Birmingham,52.4948994,-1.8518439
Blois,47.5876861,1.3337639
Bloomfield Hills,42.583645,-83.2454883
"Bogota, Colombia",4.6533817,-74.0836331
Bonn,50.7352621,7.1024635
Bordeaux,44.841225,-0.5800364
Braga,41.5510583,-8.4280045
Brasilia,-10.3333333,-53.2
Bratislava,48.1516988,17.1093063
Bratislava 2,43.8509143,25.9907186
Braunschweig,52.2646577,10.5236066
Brest,48.3905283,-4.4860088
Brisbane 1,-27.6280079,152.8719958
Brisbane 2,-27.6240906,152.9547089
Brisbane 3,-27.6284184,152.8719059
Buenos Aires 1,29.1046432,-110.9041266
Buenos Aires 2,19.473889,-96.393889
Buenos Aires Tigre,-34.4235341,-58.5817628
Bunschoten,52.2466546,5.3571571
Burnie 2,55.6444364,26.5583815
Busan,35.1799528,129.0752365
Cagliari,39.2171994,9.113311
Calgary,51.0456064,-114.057541
"Cali, Colombia",3.4108435,-76.5812127
Campinas,-22.9056391,-47.059564
Cancun,21.1527467,-86.8425761
Cap Cana,18.5044392,-68.3830103
Cary,35.7882893,-78.7812081
Cassis,43.2140359,5.5396318
Centurion 1,39.849988,-89.629843
Centurion 2,39.849914,-89.630034
Cesenatico,44.1999283,12.3969692
Charleston,32.7884363,-79.9399309
Charlottesville,38.029306,-78.4766781
Cherbourg,49.6425343,-1.6249565
Chicago,41.8755616,-87.6244212
Chisinau,47.0245117,28.8322923
Cleveland,41.4996574,-81.6936772
Como,45.9394759,9.1494101
Cordenons,45.9881831,12.7067897
Costa do Sauipe,-12.4391251,-37.9233062
Cuernavaca,18.9331321,-99.2599579
Curitiba,-25.4295963,-49.2712724
Dobrich,43.6637775,27.9002123
Drummondville,45.8864303,-72.5018764
Fairfield,39.7886111,-82.6418883
Florianopolis,-27.5973002,-48.5496098
Francavilla Al Mare,42.4168011,14.2914819
Francavilla al Mare,42.4168011,14.2914819
Genoa,44.40726,8.9338624
Girona,41.9793006,2.8199439
Granby,45.3990409,-72.721834
Guangzhou,23.1288454,113.2590064
Guangzhou Huangpu,23.1829981,113.4748416
Guayaquil,-2.1900572,-79.8868669
Gwangju,35.1594647,126.8515034
Hagen,51.3582945,7.473296
Heilbronn,49.142291,9.218655
Helsinki,60.1666204,24.9435408
Hersonissos 1,35.3107582,25.4007689
Hersonissos 2,35.310662,25.4005722
Hersonissos 3,35.308168,25.3720231
Hersonissos 4,35.308168,25.3720231
Hersonissos 5,35.308168,25.3720231
Hersonissos 6,35.308168,25.3720231
Iasi,47.1615598,27.5837814
Ilkley,53.9257254,-1.824441
Indian Wells 1,33.106005,-96.8517242
Indian Wells 2,33.105767,-96.8516657
Ismaning,48.2242434,11.6715263
Istanbul,41.006381,28.9758715
Itajai,-26.9046787,-48.6552979
Jinan,36.6519754,117.1138479
Jingshan,31.0161047,113.1280679
Jiujiang,29.388607,115.3820227
Karlsruhe,49.0068705,8.4034195
Kigali 1,-2.0015614,30.0912587
Kigali 2,-1.9778233,30.0868137
Knoxville,35.9603948,-83.9210261
Kobe,34.6932379,135.1943764
Koblenz,50.3533278,7.5943951
Kosice,50.1797445,15.5349958
Las Vegas,36.1674263,-115.1484131
Leon,31.2715127,-95.9953382
Les Franqueses Del Valles,41.647559,2.3091778
Lexington,38.0464066,-84.4970393
Liberec,50.7702648,15.0583947
Lille,50.6365654,3.0635282
Lima 2,-31.4127074,-64.1825169
Lima Los Inkas,-12.0811058,-76.9663895
Lincoln,40.8088861,-96.7077751
Lisbon,38.7077507,-9.1365919
Little Rock,34.7465071,-92.2896267
Luedenscheid,51.218137,7.6396975
Lugano,46.0038007,8.9512275
Lyon 2,45.7760306,4.8349577
Maia,41.2373456,-8.6299982
Malaga,36.7647913,-4.4422005
Manama 2,26.2235041,50.5822436
Manzanillo,41.586343,-4.189038
Maspalomas,27.7527731,-15.5970832
Matsuyama,33.8395188,132.7653521
Mauthausen,48.2404063,14.5162667
Medellin,6.2697324,-75.6025597
Menorca,39.9492572,4.0499642
Merida,38.9174665,-6.3443977
Metepec,19.2511338,-99.5937281
Mexico City,19.3207722,-99.1514678
Milan,45.4641943,9.1896346
Miyazaki,32.097681,131.294542
Modena,44.5384728,10.9359609
Montechiarugolo,44.6934008,10.4224798
Montemar,6.4155325,-74.8520346
Monterrey,25.6802019,-100.315258
Montevideo,-34.9058916,-56.1913095
Monza,45.6395418,9.2788304
Mouilleron le Captif,46.7203336,-1.4590747
Mouilleron-Le-Captif,46.7203336,-1.4590747
Murcia,37.9347521,-1.1131029
Naples,40.8358846,14.2487679
Nonthaburi 1,13.8611656,100.5133155
Nonthaburi 2,13.8428962,100.4937886
Nonthaburi 3,13.8428962,100.4937886
Nonthaburi 4,13.9181817,100.4230925
Nottingham 2,52.9670497,-1.1506226
Nottingham 3,52.9670795,-1.1505163
Noumea,-22.2745264,166.442419
Oeiras,38.6925777,-9.3123076
Oeiras 1,38.7506296,-9.3049657
Oeiras 2,38.6961133,-9.3287121
Oeiras 3,38.7517289,-9.3056567
Oeiras 4,38.7279096,-9.2966847
Oeiras 5,38.7230773,-9.3044287
Olbia,40.9232659,9.5027442
Orleans,47.9027336,1.9086066
Ortisei,46.5752077,11.6721382
Ostrava,49.8349139,18.2820084
Ottignies Louvain,50.666357,4.5690502
Ottignies-Louvain-la-Neuve,50.6654216,4.5674107
Palmas Del Mar,18.0849921,-65.8034056
Palo Alto,37.4443293,-122.1598465
Pau,43.2957547,-0.3685668
Phan Thiet 1,10.9284245,108.1196522
Phan Thiet 2,10.9296264,108.1043869
Phoenix,33.4484367,-112.074141
Piracicaba,-22.725165,-47.6493269
Playford,-34.6942801,138.7309412
Porto 2,46.4447727,13.3140945
Porto Alegre,-30.0324999,-51.2303767
Pozoblanco,38.3780204,-4.848573
Prostejov,49.4721467,17.1117979
Puerto Vallarta,20.6407176,-105.220306
Punta Del Este,-34.9632342,-54.9439981
Quimper,47.9960325,-4.1024782
Rennes,48.1113387,-1.6800198
Roanne,46.0345572,4.0729178
Rome GA,34.257038,-85.1646726
Roseto Degli Abruzzi,42.677577,14.0144636
Rovereto,45.886548,11.0452369
Royan,45.6245332,-1.0287636
Saint Brieuc,48.5141134,-2.7603283
Saint-Tropez,43.2727191,6.6405225
Salinas,36.6744117,-121.655037
Salzburg,47.7981346,13.0464806
San Benedetto Del Tronto,42.9525328,13.8807144
San Luis Potosi,22.5000001,-100.4949145
San Marino,43.9458623,12.458306
San Miguel De Tucuman,-26.8303703,-65.2038133
San Miguel de Tucuman,-26.8303703,-65.2038133
Sanremo,43.8362985,7.7772658
Santa Cruz De La Sierra,-17.7834217,-63.1820853
Santa Cruz de la Sierra,-17.7834217,-63.1820853
Santa Fe,-30.3154739,-61.1645076
Santos,-23.9609448,-46.3166316
Sao Leopoldo,-29.7544405,-51.1516497
Sarasota,27.3365805,-82.5308545
Sassuolo,44.5409769,10.7829023
Savannah,32.0790074,-81.0921335
Segovia,40.9481192,-4.1172101
Seoul,37.5666791,126.9782914
Seville,37.3886303,-5.9953403
Shenzhen Futian,22.5243632,114.049894
Shenzhen Longhua,22.6994309,114.0398603
Shymkent 1,42.3146962,69.5883282
Shymkent 2,42.3841481,69.7776266
Sibiu,45.7973912,24.1519202
Sioux Falls,43.5476008,-96.7293629
Sofia 1,42.7705215,23.3595352
Sofia 2,47.1006588,28.1727952
Soma Bay,26.8353707,33.9420625
St. Brieuc,48.5141134,-2.7603283
Sumter,28.6689748,-82.076402
Surbiton,51.3937557,-0.3033105
Suzhou,31.311123,120.6212881
Szczecin,53.4301818,14.5509623
Szekesfehervar,47.1910169,18.410811
Taipei 2,25.0398684,121.5108938
Tampere,61.4977929,23.7616372
Targu Mures 2,46.5446253,24.561196
Temuco,-38.7358908,-72.590538
Tenerife,28.2935785,-16.6214471
Tenerife 1,-34.9255201,-54.944545
Tenerife 2,52.0566576,4.5392981
Tenerife 3,-34.9252444,-54.9448735
Thionville,49.3579272,6.1675872
Tiburon,37.8775332,-122.460808
Tigre,13.881273,39.127495
Tigre 1,33.55557,-117.72324
Tigre 2,33.5554475,-117.7230095
Todi,42.7824434,12.4062554
Trieste,45.6496485,13.7772781
Troyes,48.2971626,4.0746257
Tulln,48.3311702,16.05179
Tunis,33.8439408,9.400138
Tyler,32.3512601,-95.3010624
Verona,45.4424977,10.9857377
Vicenza,45.6348591,11.4063543
Vina Del Mar,-33.0244535,-71.5517636
Waco,31.5491899,-97.1474628
Winnipeg,49.8955367,-97.1384584
Winston Salem,36.0998131,-80.2440518
Wuning 1,29.2504202,115.0871035
Wuning 2,29.2504202,115.0871035
Wuxi,31.5776626,120.2952752
Yokkaichi,34.9648428,136.624845
Yokohama,35.4503381,139.6343802
Zadar,44.1168594,15.2353257
Zhangjiagang,31.8782976,120.5514595
Zug,47.1486137,8.5539378
"Alicante (Montemar), Spain",38.0659874,-0.7876383
"Brasília (Federal District), Brazil",-15.8032581,-47.8854767
"Bratislava 2, Slovakia",48.1516988,17.1093063
"Buenos Aires 1, Argentina",-31.4165749,-64.1826577
"Buenos Aires 2, Argentina",-34.7024539,-58.5348134
"Burnie 2, Australia",-41.0599304,145.8819218
"Centurion 1, South Africa",-25.8557776,28.2165253
"Centurion 2, South Africa",-25.8702188,28.2124409
"Indian Wells 1, United States",33.106005,-96.8517242
"Indian Wells 2, United States",33.105767,-96.8516657
"Lima 2, Peru",-12.0459808,-77.0305912
"Porto 2, Portugal",38.7970762,-9.339013
"Salinas, Ecuador",-2.2612497,-80.9237973
"Tenerife 1, Spain",41.636313,-0.883746
"Tenerife 2, Spain",40.448877,-3.705435
"Tenerife 3, Spain",40.4490408,-3.7055118
"Tigre 1, Argentina",-27.3605151,-55.2316222
"Tigre 2, Argentina",-34.4439373,-58.5783398
"Tigre, Argentina",-34.4235341,-58.5817628
"Tunis city, Tunisia",36.900303,10.1230006
"Fairfield CA, United States",38.2521006,-122.0408672
"Indian Wells 1 CA, United States",37.832795,-122.140569
"Indian Wells 2 CA, United States",37.832461,-122.140488
"Leon, Mexico",21.121965,-101.6829766
"Sofia 1, Bulgaria",42.7705215,23.3595352
"Sofia 2, Bulgaria",43.5384557,24.5895967
"Sumter SC, United States",33.6748904,-79.8441465
